id,entryId,entryOwnerText,entryTenantText,entryCategoryText,rent,cadaster1808Correspondance,toponym,entryCategories,cadaster1808ClosestParcel,position,entryOwnerText_l,entryTenantText_l,TenantExtracted,OwnerExtracted,OwnerExtractedClean,TenantExtractedClean
7109,274.0,non si sa di più,,Volta numero 3 serve per magazen da Biave,,,Segue sopra il Banco sopra la ruga d'orefici entro il restello,['storage'],13268,"[12.33482695, 45.43890688]",non si sa di più,nan,"('nani', 86)","('di', 100)",,
7110,274.0,non si sa di più,,Volta numero 4 serve per magazen da carter,,,Segue sopra il Banco sopra la ruga d'orefici entro il restello,['storage'],13268,"[12.33480182, 45.43892731]",non si sa di più,nan,"('nani', 86)","('di', 100)",,
7111,274.0,non si sa di più,Arte Biavaroli,Volta numero 5,,,Segue sopra il Banco sopra la ruga d'orefici entro il restello,['storage'],13268,"[12.33477103, 45.43894711]",non si sa di più,arte biavaroli,"('telaroli', 64)","('di', 100)",,
7112,275.0,non si sa di più,Maffio Bettinelli,numero 1 Magazen d'erbarol,,,Dirimpetto alle sudette cominciando sopra la calle della sicurtà,['storage'],13268,"[12.33494606, 45.43889816]",non si sa di più,maffio bettinelli,"('benelio', 58)","('di', 100)",,
7113,275.0,non si sa di più,Giacomo Armi Fruttarol,numero 2 Magazen,,,Dirimpetto alle sudette cominciando sopra la calle della sicurtà,['storage'],13268,"[12.33491109, 45.43891635]",non si sa di più,giacomo armi fruttarol,"('rizzo patarol', 51)","('di', 100)",,
7114,275.0,non si sa di più,non si sa di chi sia,numero 3 Magazen Chiuso,,,Dirimpetto alle sudette cominciando sopra la calle della sicurtà,['storage'],13268,"[12.3348807, 45.43894267]",non si sa di più,non si sa di chi sia,"('di', 100)","('di', 100)",,
7115,275.0,non si sa di più,dissero Carlo Gavazzi,Numero 4 Magazen,,,Dirimpetto alle sudette cominciando sopra la calle della sicurtà,['storage'],13268,"[12.33485299, 45.43895753]",non si sa di più,dissero carlo gavazzi,"('carlo', 100)","('di', 100)",,carlo
7116,275.0,non si sa di più,,numero 5 Magazen dissero inaffittato,,,Dirimpetto alle sudette cominciando sopra la calle della sicurtà,['storage'],13268,"[12.33482348, 45.43898036]",non si sa di più,nan,"('nani', 86)","('di', 100)",,
7117,276.0,non si sa di più,dissero tenuta da Iseppo Gasparoni Biavarol,Volte numero 2,,,Coridor sopra la cale de Varuteri,['storage'],13268,"[12.33502925, 45.43895789]",non si sa di più,dissero tenuta da iseppo gasparoni biavarol,"('da', 100)","('di', 100)",,
7118,276.0,non si sa di più,dissero Zuane Boncio Biavarol,Volte numero 3,,,Coridor sopra la cale de Varuteri,['storage'],13268,"[12.33501252, 45.43896601]",non si sa di più,dissero zuane boncio biavarol,"('boncio', 100)","('di', 100)",,boncio
7119,276.0,non si sa di più,dissero Antonio Nicolini Biavarol,Volta numero 4,,,Coridor sopra la cale de Varuteri,['storage'],13268,"[12.33499359, 45.43897558]",non si sa di più,dissero antonio nicolini biavarol,"('nicolini', 100)","('di', 100)",,nicolini
7120,276.0,non si sa di più,Pietro Fachin,Volte numero 5,,,Coridor sopra la cale de Varuteri,['storage'],13268,"[12.33497464, 45.43898564]",non si sa di più,pietro fachin,"('fachini', 70)","('di', 100)",,
7121,276.0,non si sa di più,Bortolo Rotta,Volte numero 6,,,Coridor sopra la cale de Varuteri,['storage'],13268,"[12.33496127, 45.43899784]",non si sa di più,bortolo rotta,"('rotta', 100)","('di', 100)",,rotta
7122,276.0,non si sa di più,Banco del Giro,Volte numero 7,,,Coridor sopra la cale de Varuteri,['storage'],13268,"[12.33494558, 45.43901399]",non si sa di più,banco del giro,"('del', 100)","('di', 100)",,
7123,276.0,non si sa di più,Pietro Manuci,Volte numero 8,,,Coridor sopra la cale de Varuteri,['storage'],13268,"[12.33492866, 45.4390261]",non si sa di più,pietro manuci,"('malipiero', 73)","('di', 100)",,
7124,277.0,dissero non saper chi habbi le chiavi,,Volte numero 9 chiuse entro un restello,,,"Ai piedi della Scalla, che va nel secondo Soler",['storage'],13268,"[12.33492017, 45.43904042]",dissero non saper chi habbi le chiavi,nan,"('nani', 86)","('le', 100)",le,
7125,277.0,Paulo Marchetti,,un luoco,,,A fianco della scalle,[],13268,"[12.33490377, 45.43905655]",paulo marchetti,nan,"('nani', 86)","('marchetti', 100)",marchetti,
7126,278.0,Marina Contarini Gradenigo,Margarita Zenerini,Volta numero 1,11.0,,Segue secondo Soler subito a man destra sopra la scalla,['storage'],13268,"[12.33487545, 45.43906915]",marina contarini gradenigo,margarita zenerini,"('generini', 62)","('contarini', 100)",contarini,
7127,279.0,Bortolo Palazzini,Arte de Cartoleri,Volta numero 2,12.0,,Segue secondo Soler subito a man destra sopra la scalla,['storage'],13268,"[12.33486568, 45.43908043]",bortolo palazzini,arte de cartoleri,"('de', 100)","('bortolini', 69)",,
7128,280.0,Bortolo Palazzini,Madalena Cavalari,Volta numero 3,10.0,,Segue secondo Soler subito a man destra sopra la scalla,['storage'],13268,"[12.33484957, 45.43909056]",bortolo palazzini,madalena cavalari,"('cavalari', 100)","('bortolini', 69)",,cavalari
7129,281.0,,Arte de Casseleri,Volta numero 4,10.0,,Segue secondo Soler subito a man destra sopra la scalla,['storage'],13268,"[12.33483487, 45.43910072]",nan,arte de casseleri,"('de', 100)","('nani', 86)",,
7130,282.0,Vicenzo Riva,Christin Palla,Volta numero 1,8.0,,Di rimpetto alle sudette cominciando sopra Calle di Sicurtà,['storage'],13268,"[12.33480734, 45.43908157]",vicenzo riva,christin palla,"('cristina', 73)","('riva', 100)",riva,
7131,283.0,Agostin Maffetti,Giacomina Cavalari,Volta numero 2,8.0,,Di rimpetto alle sudette cominciando sopra Calle di Sicurtà,['storage'],13268,"[12.33482199, 45.4390724]",agostin maffetti,giacomina cavalari,"('cavalari', 100)","('maffetti', 100)",maffetti,cavalari
7132,284.0,ne si sa il Patron,dissero esser tenuta da Giovanni Battista Galani,Volta numero 3,,,Di rimpetto alle sudette cominciando sopra Calle di Sicurtà,['storage'],13268,"[12.33483593, 45.43906322]",ne si sa il patron,dissero esser tenuta da giovanni battista galani,"('da', 100)","('sa', 100)",sa,
7133,285.0,ne saper chi sia,dissero esser per uso de un Magistrato,Volta numero 4,,,Di rimpetto alle sudette cominciando sopra Calle di Sicurtà,['storage'],13268,"[12.33485055, 45.43905455]",ne saper chi sia,dissero esser per uso de un magistrato,"('de', 100)","('chiesa', 55)",,
7134,286.0,,ne si sa chi sia,Una Volta segnata A,,,Per entrar nel secondo Corridor sopra la Cale della sicurtà,['storage'],13268,"[12.33488825, 45.43902391]",nan,ne si sa chi sia,"('sa', 100)","('nani', 86)",,sa
7135,287.0,Nobil Homo Zenobio,Antonio Pase Fachin,Volta numero 1,6.0,,Per entrar nel secondo Corridor sopra la Cale della sicurtà,['storage'],13268,"[12.33491087, 45.43901143]",nobil homo zenobio,antonio pase fachin,"('pase', 100)","('zenobio', 100)",zenobio,pase
7136,288.0,,Arte de Salumieri,Volta numero 2,,,Per entrar nel secondo Corridor sopra la Cale della sicurtà,['storage'],13268,"[12.33492348, 45.43900021]",nan,arte de salumieri,"('de', 100)","('nani', 86)",,
7137,289.0,,,Volta numero 3 chiusa non sii sa altro,,,Per entrar nel secondo Corridor sopra la Cale della sicurtà,['storage'],13268,"[12.33494267, 45.43898515]",nan,nan,"('nani', 86)","('nani', 86)",,
7138,290.0,Allesandro Duodo,Giacomo Magiotto,Volta numero 4,5.0,,Per entrar nel secondo Corridor sopra la Cale della sicurtà,['storage'],13268,"[12.33496769, 45.43896722]",allesandro duodo,giacomo magiotto,"('cominotto', 64)","('duodo', 100)",duodo,
7139,291.0,non si sa di chi siano,,"volta numero 5, 6, 7, 8, Magazeni chiusi",,,Per entrar nel secondo Corridor sopra la Cale della sicurtà,['storage'],13268,"[12.33499563, 45.43894735]",non si sa di chi siano,nan,"('nani', 86)","('di', 100)",,
7140,292.0,Elisabetta Soranzo Grotta,Matio quondam Tician Lotti,Volta numero 1,6.0,,Segue terzo Coridor sopra Calle della Sicurtà,['storage'],13268,"[12.3349355, 45.4388809]",elisabetta soranzo grotta,matio quondam tician lotti,"('monticano', 46)","('soranzo', 100)",soranzo,
7141,293.0,,,Volta numero 2 Inaffittata,,,Segue terzo Coridor sopra Calle della Sicurtà,['storage'],13268,"[12.3348961, 45.43890249]",nan,nan,"('nani', 86)","('nani', 86)",,
7142,294.0,Iseppo Morana,Francesco Sardi,Volta numero 3,5.0,,Segue terzo Coridor sopra Calle della Sicurtà,['storage'],13268,"[12.33486574, 45.43892831]",iseppo morana,francesco sardi,"('sardi', 100)","('morana', 100)",morana,sardi
7143,295.0,Vicenzo Riva,Maria Baldini,Volta numero 4,6.0,,Segue terzo Coridor sopra Calle della Sicurtà,['storage'],13268,"[12.33483855, 45.43894719]",vicenzo riva,maria baldini,"('baldini', 100)","('riva', 100)",riva,baldini
7144,296.0,non si sa chi sia,,Volta numero 5 Chiusa,,,Segue terzo Coridor sopra Calle della Sicurtà,['storage'],13268,"[12.33481132, 45.43896707]",non si sa chi sia,nan,"('nani', 86)","('sa', 100)",sa,
7145,297.0,Pietro Priuli,Gaetano Rizzo,Volta numero 1,8.0,,Di rimpetto alle suddette sopra la ruga d'orefici,['storage'],13268,"[12.3349106, 45.4388663]",pietro priuli,gaetano rizzo,"('rizzo', 100)","('priuli', 100)",priuli,rizzo
7146,298.0,Iseppo Marana,Biasio Tolomeo,Volta numero 2,8.0,,Di rimpetto alle suddette sopra la ruga d'orefici,['storage'],13268,"[12.334881, 45.43889113]",iseppo marana,biasio tolomeo,"('tolomeo', 100)","('lippomano', 64)",,tolomeo
7147,299.0,,Gaetano Fontana orefice,Volta numero 3,,,Di rimpetto alle suddette sopra la ruga d'orefici,['storage'],13268,"[12.33485151, 45.43891346]",nan,gaetano fontana orefice,"('fontana', 100)","('nani', 86)",,fontana
7148,300.0,Lunardo Grimani,Nadalin Braghessa,Volta numero 4,8.0,,Di rimpetto alle suddette sopra la ruga d'orefici,['storage'],13268,"[12.3348221, 45.43893429]",lunardo grimani,nadalin braghessa,"('bressanin', 69)","('grimani', 100)",grimani,
7149,301.0,Vicenzo Riva,Anzolo Angelini,Volta numero 5,8.0,,Di rimpetto alle suddette sopra la ruga d'orefici,['storage'],13268,"[12.334790420000001, 45.43895807]",vicenzo riva,anzolo angelini,"('angelini', 100)","('riva', 100)",riva,angelini
7150,302.0,Michel Priuli,Iseppo Zentilin,Volta numero 1,6.0,,Coridor sopra il campo di San Giacomo principiando sopra la Ruga d'orefici,['storage'],13268,"[12.334983040000001, 45.43876979]",michel priuli,iseppo zentilin,"('vizentini', 58)","('priuli', 100)",priuli,
7151,303.0,,Officio Testori,Volta numero 2,,,Coridor sopra il campo di San Giacomo principiando sopra la Ruga d'orefici,['storage'],13268,"[12.3350006, 45.43878432]",nan,officio testori,"('testori', 100)","('nani', 86)",,testori
7152,304.0,Zuane Venier,Benetto Armelini Varuter,Volta numero 3,8.0,,Coridor sopra il campo di San Giacomo principiando sopra la Ruga d'orefici,['storage'],13268,"[12.33502841, 45.43879845]",zuane venier,benetto armelini varuter,"('armelini', 100)","('venier', 100)",venier,armelini
7153,305.0,,"dissero esser tenuta da un pitor, non si sa chi sia",Volta numero 4,,,Coridor sopra il campo di San Giacomo principiando sopra la Ruga d'orefici,['storage'],13268,"[12.33504916, 45.43881431]",nan,"dissero esser tenuta da un pitor, non si sa chi sia","('da', 100)","('nani', 86)",,
7154,306.0,Zuane Zualian,Iseppo Donomi,Volta numero 5,15.0,,Coridor sopra il campo di San Giacomo principiando sopra la Ruga d'orefici,['storage'],13268,"[12.33506974, 45.43882799]",zuane zualian,iseppo donomi,"('bonomio', 60)","('balanzani', 64)",,
7155,307.0,Lunardo Pesaro,Archivio de Nodari,Volta numero 1,10.0,,Coridor sopra il campo di San Giacomo principiando sopra la Ruga d'orefici,['storage'],13268,"[12.33508894, 45.43885042]",lunardo pesaro,archivio de nodari,"('de', 100)","('pesaro', 100)",pesaro,
7156,307.0,"Maria Persona Padavin, e figli, Antonio, e Fratelli quondam Marchiò",Archivio de Nodari morti,Volta numero 2,10.0,,Coridor sopra il campo di San Giacomo principiando sopra la Ruga d'orefici,['storage'],13268,"[12.33510953, 45.43886411]","maria persona padavin, e figli, antonio, e fratelli quondam marchiò",archivio de nodari morti,"('de', 100)","('marchi', 100)",marchi,
7157,307.0,Signor Laghi,Archivio de Nodari morti,Volta numero 3,10.0,,Coridor sopra il campo di San Giacomo principiando sopra la Ruga d'orefici,['storage'],13268,"[12.33513119, 45.43887848]",signor laghi,archivio de nodari morti,"('de', 100)","('laghi', 100)",laghi,
7158,307.0,Maria Francesca Sansonia,Archivio de Nodari morti,Volta numero 4,10.0,,Coridor sopra il campo di San Giacomo principiando sopra la Ruga d'orefici,['storage'],13268,"[12.33514864, 45.43889156]",maria francesca sansonia,archivio de nodari morti,"('de', 100)","('francesconi', 63)",,
7159,308.0,non si sa di chi sia,,Volta numero 5,,,Coridor sopra il campo di San Giacomo principiando sopra la Ruga d'orefici,['storage'],13268,"[12.33517031, 45.43890593]",non si sa di chi sia,nan,"('nani', 86)","('di', 100)",,
7160,309.0,,Scola de Travasaori d'oglio,Volta numero 6,,,Coridor sopra il campo di San Giacomo principiando sopra la Ruga d'orefici,['storage'],13268,"[12.33519344, 45.43892603]",nan,scola de travasaori d'oglio,"('oglio', 100)","('nani', 86)",,oglio
7161,310.0,,Domenico Lantana Varuter,Volta numero 7,,,Coridor sopra il campo di San Giacomo principiando sopra la Ruga d'orefici,['storage'],13268,"[12.33521516, 45.43894112]",nan,domenico lantana varuter,"('lantana', 100)","('nani', 86)",,lantana
7162,311.0,Antonio Molin,Bortolo Avocati,Volta numero 8,10.0,,Coridor sopra il campo di San Giacomo principiando sopra la Ruga d'orefici,['storage'],13268,"[12.33523726, 45.43896127]",antonio molin,bortolo avocati,"('capitolo', 61)","('molin', 100)",molin,
7163,312.0,Antonio Molin,Arte de Sculturi,Volta numero 1 numero 2,12.0,,Di rimpetto alle sudette cominciando verso li Governatori,['storage'],13268,"[12.33519879, 45.4389555]",antonio molin,arte de sculturi,"('de', 100)","('molin', 100)",molin,
7164,313.0,Nicolò Tron,Maria Lionzini,Volta numero 3,9.0,,Di rimpetto alle sudette cominciando verso li Governatori,['storage'],13268,"[12.33516951, 45.43893563]",nicolò tron,maria lionzini,"('lioncini', 64)","('tron', 100)",tron,
7165,314.0,Zuane Venier,Arte de Tioreri,Volta numero 4,,,Di rimpetto alle sudette cominciando verso li Governatori,['storage'],13268,"[12.335117780000001, 45.43889129]",zuane venier,arte de tioreri,"('de', 100)","('venier', 100)",venier,
7166,315.0,non si sa di chi sia,Scola d'Osti,Volta numero 5,,,Di rimpetto alle sudette cominciando verso li Governatori,['storage'],13268,"[12.33508197, 45.4388666]",non si sa di chi sia,scola d'osti,"('scola', 100)","('di', 100)",,scola
7167,316.0,Bortolo Palazzini,Domenico Lantana,Volta numero 6,12.0,,Di rimpetto alle sudette cominciando verso li Governatori,['storage'],13268,"[12.33504825, 45.43884256]",bortolo palazzini,domenico lantana,"('lantana', 100)","('bortolini', 69)",,lantana
7168,317.0,Bortolo Palazzini,Domenico Lantana,Volta numero 7,12.0,,Di rimpetto alle sudette cominciando verso li Governatori,['storage'],13268,"[12.33502096, 45.43882189]",bortolo palazzini,domenico lantana,"('lantana', 100)","('bortolini', 69)",,lantana
7169,318.0,Lunardo Donà,Domenico Lantana,Volta numero 8,20.0,,Di rimpetto alle sudette cominciando verso li Governatori,['storage'],13268,"[12.33499407, 45.43880628]",lunardo donà,domenico lantana,"('lantana', 100)","('donÃ\xa0', 100)",donÃ ,lantana
7170,319.0,Gabriel Marchesi,Domenico Lantana,Volta numero 9,19.0,,Di rimpetto alle sudette cominciando verso li Governatori,['storage'],13268,"[12.33496598, 45.43878853]",gabriel marchesi,domenico lantana,"('lantana', 100)","('gabriel', 100)",gabriel,lantana
7171,326.0,Allesandro Simon Negri,"Zamaria, e Fratelli Astori",Botega da mandoler,35.0,10005.0,In cordaria sotto il Portico,['shop'],10005,"[12.3350023, 45.43915292]",allesandro simon negri,"zamaria, e fratelli astori","('astori', 100)","('negri', 100)",negri,astori
7172,320.0,Marcantonio Michiel,Bortolo Rotta,Botega da Biavariol,110.0,,In cordaria sotto il Portico,['shop'],13268,"[12.33521657, 45.43902532]",marcantonio michiel,bortolo rotta,"('rotta', 100)","('michiel', 100)",michiel,rotta
7173,320.0,Marcantonio Michiel,Bortolo Rotta,Botega serve di Magazen,20.0,,In cordaria sotto il Portico,"['shop', 'storage']",13268,"[12.33519565, 45.43903184]",marcantonio michiel,bortolo rotta,"('rotta', 100)","('michiel', 100)",michiel,rotta
7174,321.0,Michiel Contarini,Marco Garioldi,Botega da Batioro,36.0,,In cordaria sotto il Portico,['shop'],13268,"[12.33514965, 45.43905778]",michiel contarini,marco garioldi,"('grisoldi', 64)","('contarini', 100)",contarini,
7175,322.0,Monastier San Giacomo di Muran,Carlo Maestrini,Botega da Mandoler,36.0,10009.0,In cordaria sotto il Portico,['shop'],10009,"[12.3351218, 45.43907565]",monastier san giacomo di muran,carlo maestrini,"('carlo', 100)","('di', 100)",,carlo
7176,323.0,non si sa di chi sia,,Botega Inaffittata,,,In cordaria sotto il Portico,['shop'],13268,"[12.33508881, 45.4390969]",non si sa di chi sia,nan,"('nani', 86)","('di', 100)",,
7177,324.0,non si sa di chi sia,,Botega Inafittata,,,In cordaria sotto il Portico,['shop'],13268,"[12.33506519, 45.43911536]",non si sa di chi sia,nan,"('nani', 86)","('di', 100)",,
7178,325.0,Vicenzo Marangoni,Francesco Marchiori,Botega da Botiro,35.0,,In cordaria sotto il Portico,['shop'],13268,"[12.335030830000001, 45.43913557]",vicenzo marangoni,francesco marchiori,"('marchiori', 100)","('marangoni', 100)",marangoni,marchiori
7179,327.0,"Lauro Ziliot, e Ceciliia Sol",Francesco Cagnolini,Botega da Barbier,35.0,,In cordaria sotto il Portico,['shop'],13268,"[12.33497437, 45.43917229]","lauro ziliot, e ceciliia sol",francesco cagnolini,"('francesconi', 60)","('sol', 100)",sol,
7180,328.0,Benetto Pisani,Salvador Giacomi,Botega da Bivarol,80.0,,In cordaria sotto il Portico,['shop'],13268,"[12.33495338, 45.43918186]",benetto pisani,salvador giacomi,"('salvador', 100)","('pisani', 100)",pisani,salvador
7181,329.0,Scola San Giovanni Evangelista,arte de Varuteri tiene a livello,Boteghe numero 14,221.0,,Calle de Varuteri,['shop'],13268,"[12.33486907, 45.43914431]",scola san giovanni evangelista,arte de varuteri tiene a livello,"('tiene', 100)","('scola', 100)",scola,tiene
7182,329.0,Scola di San Giovanni Evangelista,Arte de Varuteri che affitta a Domenico Lantana,Bottega,60.0,,Calle de Varuteri,['shop'],13268,"[12.3348999, 45.43912351]",scola di san giovanni evangelista,arte de varuteri che affitta a domenico lantana,"('de', 100)","('di', 100)",,
7183,329.0,Scola San Giovanni Evangelista,Arte de Varuteri che affitta a Heredi Astori,Botega,14.0,,Calle de Varuteri,['shop'],13268,"[12.334927069999999, 45.43910513]",scola san giovanni evangelista,arte de varuteri che affitta a heredi astori,"('astori', 100)","('scola', 100)",scola,astori
7184,329.0,Scola San Giovanni Evangelista,Arte de Varuteri che affitta a Francesco Marchiori,Botega,14.0,,Calle de Varuteri,['shop'],13268,"[12.33495563, 45.43908728]",scola san giovanni evangelista,arte de varuteri che affitta a francesco marchiori,"('marchiori', 100)","('scola', 100)",scola,marchiori
7185,329.0,Scola San Giovanni Evangelista,Arte de Varuteri che affitta a Pietro Lombardini,Botega,15.0,,Calle de Varuteri,['shop'],13268,"[12.33499304, 45.43906263]",scola san giovanni evangelista,arte de varuteri che affitta a pietro lombardini,"('de', 100)","('scola', 100)",scola,
7186,329.0,Scola San Giovanni Evangelista,Arte de Varuteri che affitta a Benetto Armelini,Botega,18.0,,Calle de Varuteri,['shop'],13268,"[12.33504252, 45.43902326]",scola san giovanni evangelista,arte de varuteri che affitta a benetto armelini,"('de', 100)","('scola', 100)",scola,
7187,329.0,Scola San Giovanni Evangelista,Arte de Varuteri che affitta a Francesco Risegari,Botega,29.0,,Calle de Varuteri,['shop'],13268,"[12.33506595, 45.43900879]",scola san giovanni evangelista,arte de varuteri che affitta a francesco risegari,"('de', 100)","('scola', 100)",scola,
7188,329.0,Scola San Giovanni Evangelista,Arte de Varuteri che affitta a Etor Maffei Nodaro,Botega,32.0,,Calle de Varuteri,['shop'],13268,"[12.335097470000001, 45.43898851]",scola san giovanni evangelista,arte de varuteri che affitta a etor maffei nodaro,"('maffei', 100)","('scola', 100)",scola,maffei
7189,329.0,Scola San Giovanni Evangelista,Arte de Varuteri che affitta a Giacomo Agustini Nodaro,Botega,20.0,,Calle de Varuteri,['shop'],13268,"[12.33512038, 45.43897003]",scola san giovanni evangelista,arte de varuteri che affitta a giacomo agustini nodaro,"('de', 100)","('scola', 100)",scola,
7190,329.0,Scola San Giovanni Evangelista,Arte de Varuteri che affitta a Lodovico Veglie Nodaro,Botega,28.0,,Calle de Varuteri,['shop'],13268,"[12.33504381, 45.43898075]",scola san giovanni evangelista,arte de varuteri che affitta a lodovico veglie nodaro,"('de', 100)","('scola', 100)",scola,
7191,329.0,Scola San Giovanni Evangelista,Arte de Varuteri che affitta a Giovanni Maria Rasmo,Botega,14.0,,Calle de Varuteri,['shop'],13268,"[12.33501374, 45.43900057]",scola san giovanni evangelista,arte de varuteri che affitta a giovanni maria rasmo,"('de', 100)","('scola', 100)",scola,
7192,329.0,Scola San Giovanni Evangelisra,Arte de Varuteri che affitta a Carlo Parabo,Botega,12.0,,Calle de Varuteri,['shop'],13268,"[12.33498217, 45.43902185]",scola san giovanni evangelisra,arte de varuteri che affitta a carlo parabo,"('carlo', 100)","('scola', 100)",scola,carlo
7193,329.0,Scola San Giovanni Evangelista,Arte de Varuteri che affitta a Vicenzo Galana,Botega,12.0,,Calle de Varuteri,['shop'],13268,"[12.33494228, 45.43905394]",scola san giovanni evangelista,arte de varuteri che affitta a vicenzo galana,"('de', 100)","('scola', 100)",scola,
7194,329.0,Scola San Giovanni Evangelista,Arte de Varuteri che affitta a Aurelio Ciscuti,Botega,14.0,,Calle de Varuteri,['shop'],13268,"[12.3349158, 45.43907284]",scola san giovanni evangelista,arte de varuteri che affitta a aurelio ciscuti,"('de', 100)","('scola', 100)",scola,
7195,329.0,Scola San Giovanni Evangelista,Arte de Varuteri che affitta a Giuseppe Galarin,Botega,12.0,,Calle de Varuteri,['shop'],13268,"[12.3348879, 45.4390917]",scola san giovanni evangelista,arte de varuteri che affitta a giuseppe galarin,"('de', 100)","('scola', 100)",scola,
7196,330.0,Anzolo Memo primo,Zuane Garelli,Botega da Varuter,10.0,9987.0,Segue Varuteri in Rughetta,['shop'],9987,"[12.33505488, 45.43894198]",anzolo memo primo,zuane garelli,"('garelli', 100)","('memo', 100)",memo,garelli
7197,330.0,Christina Martinelli,Zuane Garelli,Botega da Varuter,11.0,9987.0,Segue Varuteri in Rughetta,['shop'],9987,"[12.33503682, 45.43893305]",christina martinelli,zuane garelli,"('garelli', 100)","('martinelli', 100)",martinelli,garelli
7198,330.0,Andrea Bernardo,Zuane Garelli,Botega da Varuter,7.0,9987.0,Segue Varuteri in Rughetta,['shop'],9987,"[12.33502101, 45.43892167]",andrea bernardo,zuane garelli,"('garelli', 100)","('bernardo', 100)",bernardo,garelli
7199,337.0,Francesco Giustinian,Vetor Todeschini Nodaro Veneto,Scancello,17.0,9980.0,Calle della Sicurtà,['administration'],9980,"[12.33477639, 45.43902955]",francesco giustinian,vetor todeschini nodaro veneto,"('todeschini', 100)","('giustinian', 100)",giustinian,todeschini
7200,336.0,Veneranda Scola San Rocco,Gabriel Gabrieli Nodaro Veneto,Scancello che passa al difori,44.0,,Calle della Sicurtà,['administration'],13268,"[12.33480365, 45.43900917]",veneranda scola san rocco,gabriel gabrieli nodaro veneto,"('gabrieli', 100)","('rocco', 100)",rocco,gabrieli
7201,335.0,Silvestro Valier Bembo,Girolamo Marcello Nodaro Veneto,Scancello,20.0,,Calle della Sicurtà,['administration'],13268,"[12.33483311, 45.43898734]",silvestro valier bembo,girolamo marcello nodaro veneto,"('marcello', 100)","('bembo', 100)",bembo,marcello
7202,334.0,Giovanni Mauro Bullo suo proprio e per uso,,Scancello,,,Calle della Sicurtà,['administration'],13268,"[12.33486233, 45.43897051]",giovanni mauro bullo suo proprio e per uso,nan,"('nani', 86)","('mauro', 100)",mauro,
7203,333.0,"Matio, e Fratelli Zorzi",Giacinto Colombo,Scancello,6.0,,Calle della Sicurtà,['administration'],13268,"[12.33488798, 45.4389541]","matio, e fratelli zorzi",giacinto colombo,"('colombo', 100)","('zorzi', 100)",zorzi,colombo
7204,332.0,Antonio Sossai,Giovanni Pietro Fabris,Scancello,40.0,,Calle della Sicurtà,['administration'],13268,"[12.33491962, 45.43893132]",antonio sossai,giovanni pietro fabris,"('fabris', 100)","('antoniassi', 75)",,fabris
7205,331.0,Anzolo Memo,Fratelli Zanetti quondam Girolamo,Scancello,33.0,9986.0,Calle della Sicurtà,['administration'],9986,"[12.33494903, 45.43891048]",anzolo memo,fratelli zanetti quondam girolamo,"('zanetti', 100)","('memo', 100)",memo,zanetti
7206,339.0,"Nicolò, e Fratelli Contarini",Angelo Tolotta,Scancello,60.0,9994.0,Calle della Sicurtà,['administration'],9994,"[12.33477654, 45.43907159]","nicolò, e fratelli contarini",angelo tolotta,"('ballotta', 64)","('contarini', 100)",contarini,
7207,340.0,"Zuane, e Fratelli Bolani",Marin Negri Nodaro Veneto,Scancello,30.0,9993.0,Calle della Sicurtà,['administration'],9993,"[12.33480446, 45.43905223]","zuane, e fratelli bolani",marin negri nodaro veneto,"('negri', 100)","('bolani', 100)",bolani,negri
7208,341.0,"Antonio, e Fratelli Fontana","Signori Zuanelli, e Bendini",Scancello,36.0,9992.0,Calle della Sicurtà,['administration'],9992,"[12.334835290000001, 45.43903143]","antonio, e fratelli fontana","signori zuanelli, e bendini","('zuanelli', 100)","('fontana', 100)",fontana,zuanelli
7209,342.0,"Antonio, e Fratelli Fontana",Giacomo Bara,Scancello,36.0,9992.0,Calle della Sicurtà,['administration'],9992,"[12.33485446, 45.43901686]","antonio, e fratelli fontana",giacomo bara,"('barbarico', 67)","('fontana', 100)",fontana,
7210,343.0,"Giovanni Andrea Fontana per sé, e nipoti",Liberal Carnio,Scancello,36.0,9992.0,Calle della Sicurtà,['administration'],9992,"[12.33487874, 45.43899942]","giovanni andrea fontana per sé, e nipoti",liberal carnio,"('carnio', 100)","('fontana', 100)",fontana,carnio
7211,344.0,Alvise Priuli,Zuane Bonomelli,Scancello,50.0,9991.0,Calle della Sicurtà,['administration'],9991,"[12.33492216, 45.4389679]",alvise priuli,zuane bonomelli,"('bonolli', 64)","('priuli', 100)",priuli,
7212,345.0,Angelo Grassi come Procurator degl'heredi quondam Zuane Signori,Antonio Beloni,Scancello,32.0,,Calle della Sicurtà,['administration'],13268,"[12.33495449, 45.43894564]",angelo grassi come procurator degl'heredi quondam zuane signori,antonio beloni,"('beloni', 100)","('grassi', 100)",grassi,beloni
7213,346.0,Conti Zenobii,Nadal Loris,Scancello,32.0,9989.0,Calle della Sicurtà,['administration'],9989,"[12.33497947, 45.43892821]",conti zenobii,nadal loris,"('nadal', 100)","('conti', 100)",conti,nadal
7214,347.0,Scola di San Rocco,Francesco Canal,Botega da Carter che corisponde col Scancello da Sicurtà di Andrea Bonifaci,8.0,,Calle della Sicurtà Sotto li Portici,"['shop', 'administration']",13268,"[12.33472709, 45.43904992]",scola di san rocco,francesco canal,"('canal', 100)","('rocco', 100)",rocco,canal
